Hora,Carga_kW,Irradiacao_W_m2
3333,4.616080042685121,0
3334,4.263823268630661,0
3335,3.411208022997318,0
3336,2.643027310747029,0
3337,2.082297483902148,0
3338,1.765143441250073,0
3339,1.728848615507198,0
3340,1.516106602301729,0
3341,1.758690785540079,0
3342,2.664509044219994,0
3343,3.82662908381982,0
3344,4.0500985725995,84.69833444825048
3345,3.614101671871154,163.6246173744684
3346,3.348417397988785,231.4001530290816
3347,2.853299759916507,283.4061506615965
3348,3.289951424760809,316.0984874773321
3349,3.398472806966781,327.2492347489368
3350,3.205828814534106,316.0984874773321
3351,3.005630223244963,283.4061506615966
3352,3.448760492245084,231.4001530290816
3353,3.937738698705703,163.6246173744684
3354,5.105755570221555,84.69833444825056
3355,6.231843790703651,0
3356,5.575775538625929,0
3357,4.755940859402594,0
3358,4.3559333090631,0
3359,3.443617235641282,0
3360,2.738041329076895,0
3361,2.114771289772064,0
3362,1.821645494354137,0
3363,1.595122374928094,0
3364,1.540913204133761,0
3365,1.671308372782837,0
3366,2.614786476250038,0
3367,3.799790277596415,0
3368,4.178375999425541,84.69833444825048
3369,3.674101574860047,163.6246173744684
3370,3.330816270668592,231.4001530290816
3371,2.857113896857513,283.4061506615965
3372,3.120778578207492,316.0984874773321
3373,3.302465521498046,327.2492347489368
3374,3.15418545920113,316.0984874773321
3375,2.909085115652459,283.4061506615966
3376,3.216317072794528,231.4001530290816
3377,3.944735160036386,163.6246173744684
3378,5.101196144019779,84.69833444825056
3379,5.967651379753486,0
3380,5.580165167183837,0
3381,4.958005114968046,0
3382,4.340038478026258,0
3383,3.206206393857117,0
3384,2.638081363328577,0
3385,1.994791391139132,0
3386,1.802669780176218,0
3387,1.625017786598764,0
3388,1.470027657853328,0
3389,1.657625664733908,0
3390,2.623558377938822,0
3391,3.808414673089674,0
3392,4.356107758642271,84.69833444825048
3393,3.563214084610347,163.6246173744684
3394,3.1464594740574,231.4001530290816
3395,2.981765137994431,283.4061506615965
3396,3.385652710194142,316.0984874773321
3397,3.370291423988717,327.2492347489368
3398,3.250721730693046,316.0984874773321
3399,3.120290269062682,283.4061506615966
3400,3.15518373518197,231.4001530290816
3401,3.834863042761572,163.6246173744684
3402,5.041262643346528,84.69833444825056
3403,6.075279876356131,0
3404,5.827485848785826,0
3405,4.688334327105951,0
3406,4.358942635712702,0
3407,3.32434952929252,0
3408,2.770817025913864,0
3409,2.155978051534711,0
3410,1.819348311567653,0
3411,1.586649571552023,0
3412,1.491680915338231,0
3413,1.714393318198787,0
3414,2.558019899216508,0
3415,3.818802131124438,0
3416,4.292367046194873,84.69833444825048
3417,3.429694523430261,163.6246173744684
3418,3.224350481957267,231.4001530290816
3419,2.883329359150915,283.4061506615965
3420,3.313176178994801,316.0984874773321
3421,3.316877300021214,327.2492347489368
3422,3.310395000291344,316.0984874773321
3423,2.971488668634587,283.4061506615966
3424,3.307512089478064,231.4001530290816
3425,3.783994325974021,163.6246173744684
3426,5.234743005242203,84.69833444825056
3427,5.821053445947395,0
3428,5.61968664236309,0
3429,4.608871145139626,0
3430,4.070926717989858,0
3431,3.394035813164925,0
3432,2.760981349999635,0
3433,1.991118679183085,0
3434,1.850678062872527,0
3435,1.689974689395049,0
3436,1.559703878793942,0
3437,1.59635168117593,0
3438,2.717931321274326,0
3439,3.776024702511611,0
3440,4.09995784385269,84.69833444825048
3441,3.537095304460277,163.6246173744684
3442,3.279287542205303,231.4001530290816
3443,2.822928306004534,283.4061506615965
3444,3.331721108714271,316.0984874773321
3445,3.325504965344345,327.2492347489368
3446,3.156613837766615,316.0984874773321
3447,2.942694653357569,283.4061506615966
3448,3.209806470735811,231.4001530290816
3449,3.887302647054313,163.6246173744684
3450,5.233509852357257,84.69833444825056
3451,5.916050357832517,0
3452,5.5366210631627,0
3453,4.736465614579805,0
3454,4.083769825741649,0
3455,3.369086547583904,0
3456,2.766092471283478,0
3457,1.981541247166704,0
3458,1.763134472088135,0
3459,1.696025913511142,0
3460,1.502334739464705,0
3461,1.70010530580655,0
3462,2.758536677605689,0
3463,3.693859193452996,0
3464,4.026810265154108,84.69833444825048
3465,3.420764828002581,163.6246173744684
3466,3.380142997624781,231.4001530290816
3467,2.925101937594573,283.4061506615965
3468,3.209904833587382,316.0984874773321
3469,3.472638701390487,327.2492347489368
3470,3.180576264029984,316.0984874773321
3471,3.022995869878666,283.4061506615966
3472,3.256177003198459,231.4001530290816
3473,3.745256694355602,163.6246173744684
3474,4.805842299226864,84.69833444825056
3475,6.142410966478719,0
3476,5.623482463528246,0
3477,4.865659292224329,0
3478,4.267946676672805,0
3479,3.24179413613374,0
3480,2.562547201175609,0
3481,2.13227779113863,0
3482,1.831230987555898,0
3483,1.629432816322941,0
3484,1.468206845243228,0
3485,1.731458489274412,0
3486,2.570861955825046,0
3487,3.824640961138308,0
3488,4.329773576995342,84.69833444825048
3489,3.57203820659893,163.6246173744684
3490,3.159619600570118,231.4001530290816
3491,2.979561915250747,283.4061506615965
3492,3.380177795702939,316.0984874773321
3493,3.573766255144588,327.2492347489368
3494,3.112868641926027,316.0984874773321
3495,3.076433025631804,283.4061506615966
3496,3.138051331914987,231.4001530290816
3497,3.756327149476551,163.6246173744684
3498,5.152078899206931,84.69833444825056
3499,6.095952336068494,0
3500,5.589127774421888,0
3501,4.934506501523806,0
3502,3.998663188622806,0
3503,3.106566263288125,0
3504,2.59242526551044,0
3505,2.034034249552535,0
3506,1.696362926717098,0
3507,1.673353883616999,0
3508,1.483855344800433,0
3509,1.66317442092283,0
3510,2.549865659039249,0
3511,3.852080628011215,0
3512,4.087075703544759,84.69833444825048
3513,3.603038900718453,163.6246173744684
3514,3.317100632098581,231.4001530290816
3515,3.049248828853491,283.4061506615965
3516,3.205234902873584,316.0984874773321
3517,3.399729102559252,327.2492347489368
3518,3.132642214098655,316.0984874773321
3519,2.961581552291245,283.4061506615966
3520,3.128553120187872,231.4001530290816
3521,3.65515677715458,163.6246173744684
3522,4.893789797305341,84.69833444825056
3523,5.936241000125855,0
3524,5.647001534405392,0
3525,4.76945911077473,0
3526,4.068097941103519,0
3527,3.382059435368872,0
3528,2.647184948467888,0
3529,2.075736982095846,0
3530,1.855492865514512,0
3531,1.590393518454737,0
3532,1.424026653526708,0
3533,1.579383486387528,0
3534,2.578926068519962,0
3535,3.802658698016487,0
3536,4.214844834795794,84.69833444825048
3537,3.583842454748868,163.6246173744684
3538,3.167069668278243,231.4001530290816
3539,3.021971808575351,283.4061506615965
3540,3.1622184323784,316.0984874773321
3541,3.291426054134035,327.2492347489368
3542,3.209588130333236,316.0984874773321
3543,2.863791128320587,283.4061506615966
3544,3.158329416593098,231.4001530290816
3545,3.958846256625586,163.6246173744684
3546,5.069111890427751,84.69833444825056
3547,6.018903276239134,0
3548,5.365686903490582,0
3549,4.816026979994882,0
3550,4.096214833711175,0
3551,3.166406510632932,0
3552,2.707462161688388,0
3553,2.165121356967493,0
3554,1.797559497478599,0
3555,1.572867461870295,0
3556,1.475851244844743,0
3557,1.733957351414407,0
3558,2.756345271503209,0
3559,4.02249892007584,0
3560,4.091312311674625,84.69833444825048
3561,3.68472415934087,163.6246173744684
3562,3.228226336262986,231.4001530290816
3563,3.007821204024317,283.4061506615965
3564,3.215336966470987,316.0984874773321
3565,3.356277209019694,327.2492347489368
3566,3.360283397801614,316.0984874773321
3567,3.073323342002258,283.4061506615966
3568,3.310813712355849,231.4001530290816
3569,3.726774148599765,163.6246173744684
3570,5.008181618302491,84.69833444825056
3571,6.009263651605339,0
3572,5.783491806717,0
3573,4.51799479809407,0
3574,4.257603687093312,0
3575,3.301063565656307,0
3576,2.716493757958289,0
3577,1.966441280641429,0
3578,1.840227788047401,0
3579,1.630415498724889,0
3580,1.434913807278738,0
3581,1.603152697652446,0
3582,2.671187823867912,0
3583,3.921856420014637,0
3584,3.979238464486512,84.69833444825048
3585,3.655756719941422,163.6246173744684
3586,3.101653404375447,231.4001530290816
3587,2.979829685878985,283.4061506615965
3588,3.150944658341647,316.0984874773321
3589,3.456889864281265,327.2492347489368
3590,3.367519754395178,316.0984874773321
3591,3.041980501403592,283.4061506615966
3592,3.094276218752916,231.4001530290816
3593,3.715428635725497,163.6246173744684
3594,5.032970125672432,84.69833444825056
3595,6.053590253807191,0
3596,5.856757870776955,0
3597,4.912622491784515,0
3598,4.323849315873181,0
3599,3.375766366906548,0
3600,2.620169722906733,0
3601,1.985813128741496,0
3602,1.824144041976269,0
3603,1.585652555015768,0
3604,1.541877733011428,0
3605,1.672192727259256,0
3606,2.634632371324747,0
3607,3.887855696143407,0
3608,4.209318636214197,84.69833444825048
3609,3.467660430336341,163.6246173744684
3610,3.280783170212806,231.4001530290816
3611,3.016187942367181,283.4061506615965
3612,3.377194341076618,316.0984874773321
3613,3.411561740641222,327.2492347489368
3614,3.076273276687889,316.0984874773321
3615,3.043876441393261,283.4061506615966
3616,3.310525956017537,231.4001530290816
3617,3.995577994103869,163.6246173744684
3618,4.927817583284844,84.69833444825056
3619,5.742847798117831,0
3620,5.737125770219731,0
3621,4.766389974035635,0
3622,3.972143267025957,0
3623,3.083776299365505,0
3624,2.66473161543406,0
3625,1.995976233553117,0
3626,1.717338546640528,0
3627,1.694033988797496,0
3628,1.433811181672849,0
3629,1.665760208616557,0
3630,2.551289406464985,0
3631,3.842747056651992,0
3632,4.200939596198313,71.14660093653039
3633,3.398659029148354,137.4446785945534
3634,3.377749983930582,194.3761285444285
3635,2.8662238970371,238.061166555741
3636,3.146873757696349,265.5227294809589
3637,3.436055344730925,274.8893571891069
3638,3.206315807097781,265.5227294809589
3639,2.868803584941517,238.0611665557411
3640,3.243673977028533,194.3761285444285
3641,3.980972106984626,137.4446785945534
3642,4.821415011735401,71.14660093653046
3643,5.807248814308152,0
3644,5.82241060872829,0
3645,4.564613387631285,0
3646,4.063631454101076,0
3647,3.184782158097492,0
3648,2.511042674388207,0
3649,1.961679838876145,0
3650,1.739994584314094,0
3651,1.623786799401111,0
3652,1.516255562553719,0
3653,1.705125225610835,0
3654,2.671614743148418,0
3655,3.772896791611099,0
3656,4.056080487937479,71.14660093653039
3657,3.532189073107249,137.4446785945534
3658,3.153471398049752,194.3761285444285
3659,2.916146332984116,238.061166555741
3660,3.072972632176936,265.5227294809589
3661,3.351673715663964,274.8893571891069
3662,3.140716444183853,265.5227294809589
3663,2.861178447168804,238.0611665557411
3664,3.172450115501811,194.3761285444285
3665,3.982254475953168,137.4446785945534
3666,5.108551222918587,71.14660093653046
3667,6.14986797647344,0
3668,5.838067798571913,0
3669,4.911911616150627,0
3670,4.080495488183507,0
3671,3.30956015418604,0
3672,2.565056554260865,0
3673,1.958349234873662,0
3674,1.729699731934066,0
3675,1.659910593771223,0
3676,1.396737711588361,0
3677,1.612138237647778,0
3678,2.522683662321004,0
3679,3.855047760722635,0
3680,4.138110662177835,71.14660093653039
3681,3.46420283782415,137.4446785945534
3682,3.323190779654733,194.3761285444285
3683,2.832030963268696,238.061166555741
3684,3.269026233562241,265.5227294809589
3685,3.358056309867417,274.8893571891069
3686,3.238159023550109,265.5227294809589
3687,2.844830278402518,238.0611665557411
3688,3.252230666332218,194.3761285444285
3689,3.662518894399236,137.4446785945534
3690,4.97044280856128,71.14660093653046
3691,5.998809971614706,0
3692,5.448645341006983,0
3693,4.807306747021836,0
3694,4.074031065338875,0
3695,3.357978082291778,0
3696,2.762911390365511,0
3697,2.116022626260659,0
3698,1.810501849816041,0
3699,1.628978650362664,0
3700,1.402185274688901,0
3701,1.577386526631041,0
3702,2.590543569502072,0
3703,3.639142016383466,0
3704,4.173316551885849,71.14660093653039
3705,3.516704895117674,137.4446785945534
3706,3.232544756097529,194.3761285444285
3707,2.963008807080527,238.061166555741
3708,3.264831914933851,265.5227294809589
3709,3.31447010478688,274.8893571891069
3710,3.071705106150445,265.5227294809589
3711,3.061106783849241,238.0611665557411
3712,3.316397988388561,194.3761285444285
3713,3.878619523548052,137.4446785945534
3714,5.21609038546139,71.14660093653046
3715,5.824612092938272,0
3716,5.361934525138905,0
3717,4.651354201378636,0
3718,4.165429031070476,0
3719,3.102041976640971,0
3720,2.616608647066949,0
3721,1.976840494356755,0
3722,1.683412526595052,0
3723,1.703812511619885,0
3724,1.520825982005182,0
3725,1.647947739586932,0
3726,2.706462159900128,0
3727,3.806745834539391,0
3728,4.172930632492613,71.14660093653039
3729,3.673488599182015,137.4446785945534
3730,3.354596241390489,194.3761285444285
3731,2.791856656862322,238.061166555741
3732,3.108698188591134,265.5227294809589
3733,3.303944712135183,274.8893571891069
3734,3.341445252423276,265.5227294809589
3735,2.844593701762829,238.0611665557411
3736,3.121213068645694,194.3761285444285
3737,3.980110275119733,137.4446785945534
3738,5.167505674516315,71.14660093653046
3739,6.059882721577519,0
3740,5.504381217968321,0
3741,4.493451226842955,0
3742,4.290218603366665,0
3743,3.118260221046512,0
3744,2.735055365405465,0
3745,2.024280108605257,0
3746,1.81238247578012,0
3747,1.668894560344938,0
3748,1.507363504641718,0
3749,1.573602748416334,0
3750,2.592431648753418,0
3751,3.727582731400594,0
3752,4.122444468955422,71.14660093653039
3753,3.446053839165675,137.4446785945534
3754,3.327681211550951,194.3761285444285
3755,2.787110873651974,238.061166555741
3756,3.138233622195144,265.5227294809589
3757,3.371244091281269,274.8893571891069
3758,3.224173073454719,265.5227294809589
3759,2.802117195024757,238.0611665557411
3760,3.066803711765886,194.3761285444285
3761,3.696141583954982,137.4446785945534
3762,5.130282151945383,71.14660093653046
3763,6.10630009380586,0
3764,5.491875932611896,0
3765,4.663542377761054,0
3766,4.251319649845871,0
3767,3.31892002891757,0
3768,2.515362503781812,0
3769,2.026253302599792,0
3770,1.816055037058458,0
3771,1.690508973460394,0
3772,1.414973690897777,0
3773,1.637126063376976,0
3774,2.738192829674684,0
3775,3.681121007528749,0
3776,4.248519111369183,71.14660093653039
3777,3.366755917175198,137.4446785945534
3778,3.124596346789966,194.3761285444285
3779,2.873348575727323,238.061166555741
3780,3.077755389917491,265.5227294809589
3781,3.282707375941952,274.8893571891069
3782,3.300600692644315,265.5227294809589
3783,2.95593181401508,238.0611665557411
3784,3.331110349890837,194.3761285444285
3785,3.951767227775153,137.4446785945534
3786,5.123389501331062,71.14660093653046
3787,5.643234739996339,0
3788,5.571452389716013,0
3789,4.705013714735565,0
3790,4.163080022387508,0
3791,3.203749340652967,0
3792,2.739811142202043,0
3793,2.081200691779399,0
3794,1.746521169910706,0
3795,1.558735984061114,0
3796,1.390904127683754,0
3797,1.682438867045634,0
3798,2.711687048866962,0
3799,3.865965409217134,0
3800,3.960605935774823,71.14660093653039
3801,3.475249498533215,137.4446785945534
3802,3.150246977361121,194.3761285444285
